Latitude,Longitude,Pycnopodia_helianthoides logistic values
-2040958.717,1316801.055,0.55567867
-1887493.855,1262425.188,0.61420894
-3001266.143,3114362.731,0.40144804
-1982429.38,-517517.3858,0.008164616
-2074527.399,-410460.1893,9.3394856E-4
-1903716.416,1248129.817,0.4503797
-1903446.0,1420625.322,0.4211283
-2072035.49,-475855.0027,0.0016286237
-2131660.634,-308701.9863,0.029607655
-2102466.721,1449289.492,0.014042519
-2180626.056,612114.2834,0.6221673
-2126010.953,-396000.6183,0.0010772484
-1858753.05,1305505.922,0.5468602
-1919587.544,1446399.271,0.52653974
-2079594.005,1727167.279,0.5765696
-2077596.782,-524975.5802,0.6453172
-2839366.419,2985600.204,0.0068174102
-3320020.461,2961552.648,0.548262
-2068047.753,962041.8459,5.454947E-4
-3262157.248,3005049.092,0.7085475
-2202377.99,2042874.001,0.7625778
-2990736.739,2960745.398,0.26564112
-1866374.088,1232694.266,0.5287908
-3674398.496,2968289.639,0.0012509802
-1831750.371,1322105.956,0.5695928
-1872314.879,1353276.777,0.04040892
-3885369.418,3084703.805,0.13530295
-1985255.517,1335419.301,0.6243985
-2068248.535,1736065.363,0.62903255
-1835035.89,1312592.028,0.5393712
-1891203.37,1263692.455,0.61420894
-1848343.146,1254267.035,0.51857656
-3626010.78,3177616.919,0.6554154
-1877786.939,1287225.389,0.5038007
-2316235.123,2303993.388,0.00849326
-3856532.116,3241436.032,0.39268667
-1863084.801,1267960.007,0.36116207
-3306870.616,3069043.151,0.04337567
-1834165.211,1240133.953,0.6602914
-1877761.382,1276152.037,0.48020297
-2093723.705,809648.3564,0.6565289
-2239587.527,1899541.493,0.75028485
-2263112.556,2295716.448,0.41583773
-1877912.552,-726796.4504,0.009572626
-1852802.554,1279740.091,0.46969792
-2126692.654,-382914.9183,0.033924773
-1881283.876,1334248.644,0.58436716
-1966311.73,-500992.2072,0.025721246
-1894505.633,1367830.226,0.51995003
-1832154.981,1292137.368,0.5261708
-1860048.943,1310830.304,0.5468602
-1854071.976,1324048.473,0.39513174
-1861253.01,1243428.813,0.5293852
-2110471.282,1513941.429,0.18687174
-1950698.021,-567074.7625,0.04385455
-3269417.234,3077533.701,0.10930877
-2934996.525,2979659.88,0.5379508
-3743773.05,3070971.584,0.4654537
-1886210.071,1252668.893,0.530289
-2129501.113,-280184.2281,0.6942443
-1854683.495,1273159.422,0.46969792
-1870274.2,1337127.073,0.11380166
-1855288.686,1237112.519,0.514659
-2269801.649,1935543.915,0.15158579
-2172744.586,-94953.70227,0.5090715
-3352659.92,2987829.652,0.62233686
-1849206.451,1301026.293,0.38331646
-1868376.881,1263654.095,0.36116207
-2033307.28,-526521.5936,0.071712695
-1863669.751,1370616.741,0.20869909
-1889740.906,1401540.982,0.7099438
-2501343.93,2925212.887,0.3758828
-2041341.851,1155090.769,0.024378777
-1849872.119,1318522.869,0.439498
-3679075.024,3012958.961,0.63702995
-2226241.785,-12144.35207,0.004067532
-1840592.5,1315877.168,0.5695928
-2060345.021,-412107.1528,0.05203695
-3022376.344,2939992.949,0.00905857
-2104670.08,-433595.2889,0.82391864
-3287594.605,2957231.184,0.54640865
-2010989.915,1296093.431,0.4445995
-1878365.88,1252583.675,0.49497366
-1992232.262,1367255.016,0.69660157
-3328515.307,2971197.864,0.6626789
-2050721.422,-455181.4042,0.23802006
-1849329.941,1317089.038,0.439498
-2382999.858,2653572.522,0.12964886
-2174723.445,-77380.11311,0.10012817
-2081811.302,-419953.1889,0.34353483
-1852902.154,1234262.416,0.514659
-2071325.546,923546.1312,0.0037918556
-2096641.757,-429356.2573,0.7949298
-2050268.241,938552.7949,0.42946213
-2989108.818,3134449.11,0.6125782
-2082004.417,882334.005,0.47231677
-2951263.086,2962192.664,0.09672109
-1902978.494,-585035.0499,0.008009228
-1886443.426,1389040.442,0.06682404
-1976499.744,1298541.625,0.16613802
-2130439.134,-336814.1952,0.7339362
-2118799.045,-391188.933,0.021143522
-1868182.806,1342708.849,0.11380166
-2156396.643,-251298.2816,7.5443514E-4
-1956778.914,1276188.349,0.34745383
-1826530.484,1273490.153,0.4858176
-1905459.504,1381934.184,0.17060211
-1889136.544,-605249.7135,0.0014188003
-2964471.054,3002399.716,0.5875267
-1992925.442,-508508.4539,0.0012447527
-3454518.915,3083133.477,0.35059315
-3083376.049,3158173.392,0.72104883
-3620737.382,2968008.295,0.48970902
-1983897.809,1128424.801,0.69115734
-1826174.108,1266073.169,0.38227138
-1843796.995,1248158.808,0.6161925
-1898737.141,-630472.66,0.0042630574
-2086949.698,859082.6303,0.65408486
-1865596.989,1250847.426,0.42643234
-2666480.935,3041831.986,0.64232975
-2256610.971,2278617.262,0.62793535
-3176533.591,3129283.657,0.65501064
-2735805.47,3096823.503,0.64748985
-3158616.19,3101721.807,0.2566062
-2114566.056,1568389.69,0.6759555
-1827150.37,1278875.557,0.4858176
-3301432.043,3016834.782,0.6749083
-3421319.727,3064715.828,0.39846486
-1833190.718,1261826.057,0.47416565
-1961412.713,-538938.6468,0.64943874
-2917011.698,3021995.612,0.550723
-3691633.098,3029927.334,0.6307361
-1881029.888,1244138.903,0.40107492
-4278701.443,3263851.679,0.3574034
-3291731.193,3004184.734,0.7322385
-2100089.956,773207.9908,0.62563396
-1996322.529,1351886.443,0.6995669
-2992624.255,3142947.085,0.6125782
-1917288.6,1273676.18,0.5364919
-3984129.776,3264993.599,5.099199E-4
-1881357.706,1235642.78,0.5695589
-3012869.469,2921421.808,5.536867E-4
-1879436.676,1260153.419,0.49497366
-1842728.628,1236575.029,0.6263599
-3856999.024,3084308.383,0.5685941
-3532462.571,2972247.95,0.6230194
-3043397.695,3071959.908,0.61298585
-2006998.162,1374693.897,0.69706464
-1878521.063,1243205.223,0.40107492
-2098867.757,828564.4816,0.65274155
-2172448.174,-87996.16396,0.5090715
-2056912.12,-404694.0359,0.42573228
-2060164.0,1389602.764,0.420157
-2941215.329,3034612.411,0.51166046
-3718689.507,3137480.443,0.70586646
-1876269.728,-673665.4629,0.736453
-1864565.642,1245587.353,0.42643234
-2166745.001,-100923.4087,0.77900714
-1867932.827,1352967.068,0.04040892
-1875453.429,1250715.796,0.40107492
-2943483.448,3101718.263,0.47760937
-3161381.65,2929331.742,0.6569
-3737032.95,3004180.075,0.007454365
-1865443.944,1348444.194,0.04040892
-3761042.529,3072870.951,0.5707443
-3931681.427,3124699.389,0.47829714
-2094704.036,821527.3865,0.6430594
-1879184.388,-782246.1537,0.0035298585
-2051555.343,1404663.471,0.6607531
-1856495.92,1216752.211,0.5543314
-1880397.658,-649883.2579,0.7715862
-1904384.465,-572014.0085,0.041144185
-2069226.042,-449424.9415,0.7588601
-3577114.029,3100604.949,0.6514465
-1887537.153,1270134.581,0.61420894
-2059126.568,-402971.3381,0.42573228
-3618910.117,3078337.951,0.6913067
-2092613.734,785272.1249,0.69393116
-1853312.455,1242116.981,0.5293852
-1890543.969,-679723.1955,0.6443762
-1861719.123,1303695.087,0.42760605
-3148679.661,2928137.624,0.66622734
-2875769.176,2964705.618,0.019842856
-1852798.992,1222771.558,0.5816757
-1856831.913,1300563.914,0.42760605
-2168962.113,-135643.6375,0.7868742
-1897874.547,1250898.65,0.47625569
-2907115.45,3118021.336,0.6732563
-1842289.058,1289216.356,0.5009411
-2000479.328,1158727.579,0.6799216
-1890420.457,-631526.1627,0.26006395
-2932017.897,3116743.84,0.60429525
-2088671.962,795184.9559,0.6701249
-2124077.219,871212.0584,0.001985749
-2099681.497,1466465.705,0.015344524
-2030900.565,1593276.258,0.57483476
-2077893.828,1716296.739,0.6304289
-1880993.28,1246889.606,0.40107492
-2960120.223,2973596.984,0.15734634
-2240147.71,164904.5496,0.14175585
-2260333.211,2202755.279,0.68501973
-1862828.541,1247114.476,0.5293852
-1954703.51,-532155.6314,0.026086232
-4132182.186,3184110.782,0.31745672
-2057663.993,-630124.0847,0.5813775
-2087870.432,-404013.5568,7.317659E-4
-1894777.441,1418860.945,0.62210524
-1971074.605,-478124.2795,0.08112015
-2109511.158,852018.1888,0.3785356
-3328574.232,2966873.214,0.6626789
-1868295.176,1320660.379,0.55052984
-2027663.236,1366387.177,0.605373
-2110324.861,836336.3173,0.6303293
-2935401.01,2974806.664,0.5379508
-1891189.105,-671999.8679,0.6543061
-3157098.408,3139203.323,0.7403243
-1872334.563,1326207.81,0.47071517
-1860631.833,1255130.893,0.46445617
-2120206.408,-374082.4675,0.5819939
-4203262.77,3254470.215,0.3867346
-1840750.436,1290265.546,0.5261708
-1882003.855,1371934.624,0.03585327
-2917250.857,2958867.506,0.54651517
-2980915.867,3080832.59,0.30535507
-2011192.06,-443928.315,0.7544256
-2731270.837,3004289.808,0.19195342
-2144294.226,-306380.2172,0.0010668504
-1878287.141,1240349.28,0.40107492
-2997666.5,3209882.627,0.67315364
-1985745.47,1316947.568,0.6067167
-2013952.373,-486590.332,0.10431397
-3416320.035,2965712.893,0.11530406
-1884904.555,1261664.772,0.61420894
-1987244.856,-607893.1085,0.59137976
-3092842.266,3150990.236,0.66835976
-2233351.609,217586.7297,0.7127567
-2241518.915,144627.2529,0.036288127
-3046253.768,3007835.741,0.5979935
-1888431.743,1235438.162,0.6583446
-1827927.653,1279309.446,0.4858176
-3932147.3,3235128.695,0.19837818
-3587646.497,3181474.127,0.6661577
-1851884.698,1217808.818,0.45442852
-2446932.871,2771112.525,0.263154
-3027894.45,3218429.09,0.67331004
-3317633.494,2945379.178,0.3705204
-2134011.807,829657.5473,0.43725
-2086713.517,-477301.5156,0.29974347
-3389518.528,2940422.234,0.045478255
-2946570.15,2943615.835,0.017726943
-4099027.376,3224300.991,0.49999702
-3109849.078,2964054.853,0.6304751
-2996121.984,3081092.559,0.26198488
-1853074.808,1321373.153,0.39513174
-1934868.831,-553507.7192,0.0095811095
-3647513.217,3033982.977,0.6588991
-2065284.277,907437.7354,0.48385
-2235592.032,195873.5058,0.77281815
-1854606.893,1330917.282,0.3234625
-1848604.518,1259131.899,0.51857656
-1915442.235,1248280.356,0.465026
-2989494.569,3175808.788,0.5723418
-2133286.964,722678.2065,0.6630605
-1846802.474,1344531.947,0.51075006
-1846893.153,1314139.553,0.28679013
-3807187.008,3142892.495,0.5766427
-2123597.859,-353636.0996,0.7628385
-3112040.848,2960621.909,0.6229175
-2922563.902,2963591.16,0.51111597
-1866108.08,1281808.781,0.3638689
-2928759.184,3130151.574,0.7009356
-4031859.745,3197500.15,0.4867383
-1866801.138,1319835.78,0.55052984
-3284117.713,3025906.629,0.7313802
-2150085.691,1700549.132,0.25832325
-1894676.327,-614528.1123,0.002081386
-3221989.284,3137924.885,0.7088575
-2302497.276,2402954.216,0.16164786
-1854466.378,1212028.274,0.5543314
-1874490.453,-612095.9072,0.5912779
-1869421.249,1245769.284,0.42643234
-3614772.705,3040554.025,0.63972557
-1869861.681,1254149.849,0.3922737
-2073652.687,-532859.5911,0.74359655
-2086664.7,1493580.232,0.65849173
-1841104.547,1302594.951,0.54601395
-1900442.919,-636948.8741,0.010010278
-1853226.894,1360427.011,0.12614594
-2009189.902,1139818.958,0.6408444
-1882277.874,-662182.4597,0.7573874
-3499358.41,3009957.631,0.50319004
-1922035.852,1247621.863,0.54702926
-1873891.262,-601638.1431,0.62639767
-1857969.148,1317011.631,0.39513174
-2112773.037,743613.7673,0.6696217
-2115061.97,-392260.7728,0.021143522
-1890293.263,1255398.665,0.530289
-2059086.584,-516271.3,0.34280026
-1891683.464,1247454.259,0.48085466
-2217000.909,-19659.09032,0.004067532
-1979234.037,-479487.4868,0.08112015
-1869402.099,1236109.858,0.5287908
-2298095.831,2303562.624,0.07150067
-1868195.582,1291549.914,0.3891235
-1839453.122,1297565.472,0.54601395
-2083626.732,-385705.2467,0.80454355
-2250852.181,2282193.818,0.62793535
-2206169.812,29934.77124,0.6678435
-1857268.439,1223977.399,0.5816757
-2032049.119,-524251.2935,0.01612399
-2149876.721,-298682.125,6.725568E-4
