OBJECTID,Join_Count,TARGET_FID,JOIN_FID,date,day,month,event_year,MonthYear,depth,DepthBin,pres_abs,source,region,GRID_ID
28159,1,28159,523,2/28/2019,28,2,2019,2/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-302
28160,1,28160,726,2/28/2019,28,2,2019,2/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUG-287
28161,1,28161,567,3/1/2019,1,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AVA-297
28162,1,28162,438,3/2/2019,2,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-312
28163,1,28163,473,3/2/2019,2,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUX-307
28164,1,28164,478,3/3/2019,3,3,2019,3/1/2021,-3,shallow,0,REEF_Dive_Namerica,SalishSea,AVC-307
28165,1,28165,479,3/3/2019,3,3,2019,3/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-307
28166,1,28166,523,3/3/2019,3,3,2019,3/1/2021,-4,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-302
28167,1,28167,558,3/3/2019,3,3,2019,3/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AVG-298
28168,1,28168,776,3/3/2019,3,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUA-284
28169,1,28169,473,3/4/2019,4,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AUX-307
28170,1,28170,50,3/5/2019,5,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28171,1,28171,498,3/5/2019,5,3,2019,3/1/2021,-3,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-305
28172,1,28172,421,3/6/2019,6,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28173,1,28173,421,3/6/2019,6,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28174,1,28174,710,3/6/2019,6,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUD-288
28175,1,28175,852,3/6/2019,6,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVA-281
28176,1,28176,1077,3/6/2019,6,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,ASW-263
28177,1,28177,627,3/7/2019,7,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUX-294
28178,1,28178,1064,3/7/2019,7,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,ASV-264
28179,1,28179,421,3/8/2019,8,3,2019,3/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28180,1,28180,50,3/9/2019,9,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28181,1,28181,242,3/9/2019,9,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVQ-557
28182,1,28182,337,3/9/2019,9,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,Oregon,ATL-375
28183,1,28183,406,3/9/2019,9,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUY-314
28184,1,28184,421,3/9/2019,9,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28185,1,28185,500,3/9/2019,9,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUR-304
28186,1,28186,500,3/9/2019,9,3,2019,3/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,AUR-304
28187,1,28187,777,3/9/2019,9,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUB-284
28188,1,28188,438,3/10/2019,10,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-312
28189,1,28189,438,3/10/2019,10,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-312
28190,1,28190,761,3/10/2019,10,3,2019,3/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,ATZ-285
28191,1,28191,479,3/11/2019,11,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-307
28192,1,28192,421,3/15/2019,15,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28193,1,28193,478,3/15/2019,15,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVC-307
28194,1,28194,479,3/15/2019,15,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-307
28195,1,28195,433,3/16/2019,16,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVA-312
28196,1,28196,477,3/16/2019,16,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVB-307
28197,1,28197,626,3/16/2019,16,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-294
28198,1,28198,707,3/16/2019,16,3,2019,3/1/2021,-3,shallow,1,REEF_Dive_Namerica,SalishSea,AUA-288
28199,1,28199,50,3/17/2019,17,3,2019,3/1/2021,-8,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28200,1,28200,396,3/17/2019,17,3,2019,3/1/2021,-6.5,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-315
28201,1,28201,421,3/17/2019,17,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28202,1,28202,475,3/17/2019,17,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28203,1,28203,593,3/17/2019,17,3,2019,3/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUU-295
28204,1,28204,726,3/17/2019,17,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AUG-287
28205,1,28205,755,3/17/2019,17,3,2019,3/1/2021,-4.5,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-286
28206,1,28206,933,3/17/2019,17,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,ATU-276
28207,1,28207,421,3/18/2019,18,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28208,1,28208,487,3/18/2019,18,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-306
28209,1,28209,456,3/19/2019,19,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-310
28210,1,28210,710,3/20/2019,20,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AUD-288
28211,1,28211,421,3/21/2019,21,3,2019,3/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
28212,1,28212,39,3/23/2019,23,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-646
28213,1,28213,43,3/23/2019,23,3,2019,3/1/2021,-2,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAJ-645
28214,1,28214,42,3/23/2019,23,3,2019,3/1/2021,-8,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-645
28215,1,28215,42,3/23/2019,23,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-645
28216,1,28216,777,3/23/2019,23,3,2019,3/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUB-284
28217,1,28217,408,3/24/2019,24,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVB-314
28218,1,28218,413,3/24/2019,24,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-313
28219,1,28219,421,3/24/2019,24,3,2019,3/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
28220,1,28220,43,3/25/2019,25,3,2019,3/1/2021,-2,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAJ-645
28221,1,28221,776,3/26/2019,26,3,2019,3/1/2021,-8,shallow,1,REEF_Dive_Namerica,SalishSea,AUA-284
28222,1,28222,784,3/26/2019,26,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUO-284
28223,1,28223,784,3/26/2019,26,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUO-284
28224,1,28224,755,3/27/2019,27,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-286
28225,1,28225,624,3/28/2019,28,3,2019,3/1/2021,-4,shallow,1,REEF_Dive_Namerica,SalishSea,AUU-294
28226,1,28226,456,3/29/2019,29,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-310
28227,1,28227,626,3/29/2019,29,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-294
28228,1,28228,625,3/29/2019,29,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-294
28229,1,28229,1008,3/29/2019,29,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,ATJ-268
28230,1,28230,1160,3/29/2019,29,3,2019,3/1/2021,-5,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASG-251
28231,1,28231,1167,3/29/2019,29,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASF-250
28232,1,28232,416,3/30/2019,30,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-313
28233,1,28233,438,3/30/2019,30,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-312
28234,1,28234,478,3/30/2019,30,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVC-307
28235,1,28235,626,3/30/2019,30,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-294
28236,1,28236,625,3/30/2019,30,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-294
28237,1,28237,627,3/30/2019,30,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUX-294
28238,1,28238,1020,3/30/2019,30,3,2019,3/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,ATI-267
28239,1,28239,1161,3/30/2019,30,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,ASH-251
28240,1,28240,1168,3/30/2019,30,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASG-250
28241,1,28241,236,3/31/2019,31,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVP-559
28242,1,28242,450,3/31/2019,31,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
28243,1,28243,450,3/31/2019,31,3,2019,3/1/2021,-8,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
28244,1,28244,576,3/31/2019,31,3,2019,3/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AUU-296
28245,1,28245,626,3/31/2019,31,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-294
28246,1,28246,626,3/31/2019,31,3,2019,3/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-294
28247,1,28247,627,3/31/2019,31,3,2019,3/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUX-294
28248,1,28248,755,3/31/2019,31,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUV-286
28249,1,28249,766,3/31/2019,31,3,2019,3/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUN-285
28250,1,28250,766,3/31/2019,31,3,2019,3/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUN-285
28251,1,28251,874,3/31/2019,31,3,2019,3/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,ATX-279
28252,1,28252,1161,3/31/2019,31,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,ASH-251
28253,1,28253,1168,3/31/2019,31,3,2019,3/1/2021,-7,shallow,1,REEF_Dive_Namerica,BritishColumbia,ASG-250
28254,1,28254,233,4/1/2019,1,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVP-560
28255,1,28255,456,4/1/2019,1,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-310
28256,1,28256,462,4/1/2019,1,4,2019,4/1/2021,-9,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-308
28257,1,28257,874,4/1/2019,1,4,2019,4/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,ATX-279
28258,1,28258,1168,4/1/2019,1,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASG-250
28259,1,28259,421,4/2/2019,2,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28260,1,28260,462,4/2/2019,2,4,2019,4/1/2021,-10,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-308
28261,1,28261,478,4/2/2019,2,4,2019,4/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AVC-307
28262,1,28262,837,4/2/2019,2,4,2019,4/1/2021,-2,shallow,0,REEF_Dive_Namerica,SalishSea,AVA-282
28263,1,28263,462,4/3/2019,3,4,2019,4/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AUM-308
28264,1,28264,710,4/4/2019,4,4,2019,4/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUD-288
28265,1,28265,450,4/5/2019,5,4,2019,4/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
28266,1,28266,48,4/6/2019,6,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-644
28267,1,28267,50,4/6/2019,6,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28268,1,28268,51,4/6/2019,6,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAJ-643
28269,1,28269,479,4/6/2019,6,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-307
28270,1,28270,776,4/6/2019,6,4,2019,4/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUA-284
28271,1,28271,39,4/7/2019,7,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-646
28272,1,28272,39,4/7/2019,7,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-646
28273,1,28273,777,4/7/2019,7,4,2019,4/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUB-284
28274,1,28274,1008,4/7/2019,7,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,ATJ-268
28275,1,28275,479,4/8/2019,8,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-307
28276,1,28276,475,4/9/2019,9,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28277,1,28277,421,4/10/2019,10,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28278,1,28278,710,4/10/2019,10,4,2019,4/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUD-288
28279,1,28279,1203,4/12/2019,12,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,AQQ-238
28280,1,28280,421,4/13/2019,13,4,2019,4/1/2021,-2,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28281,1,28281,479,4/13/2019,13,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-307
28282,1,28282,1205,4/13/2019,13,4,2019,4/1/2021,-7.5,shallow,0,REEF_Dive_Namerica,BritishColumbia,AQS-238
28283,1,28283,1204,4/13/2019,13,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,AQR-238
28284,1,28284,176,4/14/2019,14,4,2019,4/1/2021,-3,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AXM-606
28285,1,28285,421,4/14/2019,14,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28286,1,28286,548,4/14/2019,14,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-299
28287,1,28287,593,4/14/2019,14,4,2019,4/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AUU-295
28288,1,28288,626,4/14/2019,14,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-294
28289,1,28289,726,4/14/2019,14,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,AUG-287
28290,1,28290,933,4/14/2019,14,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,ATU-276
28291,1,28291,1205,4/14/2019,14,4,2019,4/1/2021,-7,shallow,1,REEF_Dive_Namerica,BritishColumbia,AQS-238
28292,1,28292,1204,4/14/2019,14,4,2019,4/1/2021,-7.5,shallow,0,REEF_Dive_Namerica,BritishColumbia,AQR-238
28293,1,28293,456,4/16/2019,16,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-310
28294,1,28294,626,4/16/2019,16,4,2019,4/1/2021,-4,shallow,1,REEF_Dive_Namerica,SalishSea,AUW-294
28295,1,28295,777,4/16/2019,16,4,2019,4/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUB-284
28296,1,28296,236,4/17/2019,17,4,2019,4/1/2021,-3,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVP-559
28297,1,28297,450,4/17/2019,17,4,2019,4/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
28298,1,28298,450,4/17/2019,17,4,2019,4/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
28299,1,28299,50,4/19/2019,19,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28300,1,28300,50,4/19/2019,19,4,2019,4/1/2021,-8.5,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28301,1,28301,421,4/19/2019,19,4,2019,4/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
28302,1,28302,421,4/19/2019,19,4,2019,4/1/2021,-5.75,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-313
28303,1,28303,910,4/19/2019,19,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASK-277
28304,1,28304,988,4/19/2019,19,4,2019,4/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,ASS-271
28305,1,28305,1008,4/19/2019,19,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,ATJ-268
28306,1,28306,438,4/20/2019,20,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-312
28307,1,28307,438,4/20/2019,20,4,2019,4/1/2021,-5.6,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-312
28308,1,28308,438,4/20/2019,20,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-312
28309,1,28309,871,4/20/2019,20,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASH-279
28310,1,28310,888,4/20/2019,20,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASH-278
28311,1,28311,889,4/20/2019,20,4,2019,4/1/2021,-4,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASI-278
28312,1,28312,889,4/20/2019,20,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASI-278
28313,1,28313,909,4/21/2019,21,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASJ-277
28314,1,28314,928,4/21/2019,21,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,BritishColumbia,ASI-276
28315,1,28315,478,4/22/2019,22,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVC-307
28316,1,28316,57,4/23/2019,23,4,2019,4/1/2021,-3,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-639
28317,1,28317,475,4/23/2019,23,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28318,1,28318,421,4/24/2019,24,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28319,1,28319,475,4/24/2019,24,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28320,1,28320,710,4/24/2019,24,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUD-288
28321,1,28321,50,4/25/2019,25,4,2019,4/1/2021,-2,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28322,1,28322,475,4/25/2019,25,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28323,1,28323,475,4/26/2019,26,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28324,1,28324,50,4/27/2019,27,4,2019,4/1/2021,-3,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28325,1,28325,146,4/27/2019,27,4,2019,4/1/2021,-4,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYS-616
28326,1,28326,438,4/27/2019,27,4,2019,4/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AVF-312
28327,1,28327,477,4/27/2019,27,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVB-307
28328,1,28328,468,4/28/2019,28,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-308
28329,1,28329,468,4/28/2019,28,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-308
28330,1,28330,479,4/28/2019,28,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-307
28331,1,28331,523,4/28/2019,28,4,2019,4/1/2021,-5,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-302
28332,1,28332,720,4/28/2019,28,4,2019,4/1/2021,-6.25,shallow,0,REEF_Dive_Namerica,SalishSea,AUW-288
28333,1,28333,726,4/28/2019,28,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUG-287
28334,1,28334,726,4/28/2019,28,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AUG-287
28335,1,28335,478,4/29/2019,29,4,2019,4/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AVC-307
28336,1,28336,475,4/29/2019,29,4,2019,4/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28337,1,28337,726,4/29/2019,29,4,2019,4/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,AUG-287
28338,1,28338,455,5/1/2019,1,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVC-310
28339,1,28339,456,5/1/2019,1,5,2019,5/1/2021,-6.666666667,shallow,0,REEF_Dive_Namerica,SalishSea,AVD-310
28340,1,28340,75,5/4/2019,4,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYN-629
28341,1,28341,76,5/4/2019,4,5,2019,5/1/2021,-5,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYO-629
28342,1,28342,75,5/4/2019,4,5,2019,5/1/2021,-5,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYN-629
28343,1,28343,233,5/4/2019,4,5,2019,5/1/2021,-5,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVP-560
28344,1,28344,421,5/4/2019,4,5,2019,5/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28345,1,28345,440,5/4/2019,4,5,2019,5/1/2021,-7,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-311
28346,1,28346,450,5/4/2019,4,5,2019,5/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
28347,1,28347,450,5/4/2019,4,5,2019,5/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUK-310
28348,1,28348,1008,5/4/2019,4,5,2019,5/1/2021,-8,shallow,0,REEF_Dive_Namerica,SalishSea,ATJ-268
28349,1,28349,233,5/5/2019,5,5,2019,5/1/2021,-5,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVP-560
28350,1,28350,233,5/5/2019,5,5,2019,5/1/2021,-4.5,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVP-560
28351,1,28351,242,5/5/2019,5,5,2019,5/1/2021,-4,shallow,0,REEF_Dive_Namerica,CentralCalifornia,AVQ-557
28352,1,28352,475,5/5/2019,5,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28353,1,28353,841,5/5/2019,5,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUC-281
28354,1,28354,1076,5/5/2019,5,5,2019,5/1/2021,-4,shallow,0,REEF_Dive_Namerica,SalishSea,ASV-263
28355,1,28355,57,5/7/2019,7,5,2019,5/1/2021,-4,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-639
28356,1,28356,421,5/7/2019,7,5,2019,5/1/2021,-6.5,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28357,1,28357,777,5/8/2019,8,5,2019,5/1/2021,-6,shallow,1,REEF_Dive_Namerica,SalishSea,AUB-284
28358,1,28358,421,5/10/2019,10,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-313
28359,1,28359,475,5/10/2019,10,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28360,1,28360,76,5/11/2019,11,5,2019,5/1/2021,-5,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,AYO-629
28361,1,28361,475,5/11/2019,11,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AUZ-307
28362,1,28362,854,5/11/2019,11,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,ATY-280
28363,1,28363,875,5/11/2019,11,5,2019,5/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,ATY-279
28364,1,28364,50,5/12/2019,12,5,2019,5/1/2021,-9,shallow,0,REEF_Dive_Namerica,SouthernCalifornia,BAI-643
28365,1,28365,477,5/12/2019,12,5,2019,5/1/2021,-6.5,shallow,0,REEF_Dive_Namerica,SalishSea,AVB-307
28366,1,28366,523,5/12/2019,12,5,2019,5/1/2021,-5,shallow,1,REEF_Dive_Namerica,SalishSea,AVD-302
28367,1,28367,548,5/12/2019,12,5,2019,5/1/2021,-6,shallow,0,REEF_Dive_Namerica,SalishSea,AVF-299
28368,1,28368,874,5/12/2019,12,5,2019,5/1/2021,-7,shallow,0,REEF_Dive_Namerica,SalishSea,ATX-279
