"","Species","Longitude","Latitude"
"2269","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2270","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2271","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2272","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2273","Pycnopodia helianthoides",-1931798.3654831,1415385.44251654
"2274","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2275","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2276","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2277","Pycnopodia helianthoides",-1935609.71951348,1414860.92051949
"2278","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2279","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2280","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2281","Pycnopodia helianthoides",-1934370.26828234,1413883.51408552
"2282","Pycnopodia helianthoides",-1863839.1053099,1122450.81185059
"2283","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2284","Pycnopodia helianthoides",-1936006.35972464,1415638.40369847
"2285","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2286","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2287","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2288","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2289","Pycnopodia helianthoides",-1870706.72304237,1119367.43951961
"2290","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2291","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2292","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2293","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2294","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2295","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2296","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2297","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2298","Pycnopodia helianthoides",-1846826.50460453,1154774.72784657
"2299","Pycnopodia helianthoides",-1830461.62429666,1194229.46572713
"2300","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2301","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2302","Pycnopodia helianthoides",-1870706.72304237,1119367.43951961
"2303","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2304","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2305","Pycnopodia helianthoides",-1846826.50460453,1154774.72784657
"2306","Pycnopodia helianthoides",-1854901.2880931,1221930.80224856
"2307","Pycnopodia helianthoides",-1856077.77312447,1225565.96356995
"2308","Pycnopodia helianthoides",-1838368.82023644,1252618.31626587
"2309","Pycnopodia helianthoides",-1869917.97947888,1119631.49178952
"2310","Pycnopodia helianthoides",-1866800.75284852,1131111.7208631
"2311","Pycnopodia helianthoides",-1858166.63381896,1130760.05689755
"2312","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2313","Pycnopodia helianthoides",-1854901.2880931,1221930.80224856
"2314","Pycnopodia helianthoides",-1823795.62320265,1363953.49701518
"2315","Pycnopodia helianthoides",-1846826.50460453,1154774.72784657
"2316","Pycnopodia helianthoides",-1836449.51149733,1190869.85528112
"2317","Pycnopodia helianthoides",-1846936.97764548,1225220.2604118
"2318","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2319","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2320","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2321","Pycnopodia helianthoides",-1855359.85704331,1275389.85511469
"2322","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2323","Pycnopodia helianthoides",-1875115.64434504,1404746.52981344
"2324","Pycnopodia helianthoides",-1874667.28203169,1405402.9401384
"2325","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2326","Pycnopodia helianthoides",-1859365.53808928,1158443.4199631
"2327","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2328","Pycnopodia helianthoides",-1847981.21013677,1225122.16461704
"2329","Pycnopodia helianthoides",-1878208.58991556,1431105.21730408
"2330","Pycnopodia helianthoides",-1881713.78630435,1435077.20407969
"2331","Pycnopodia helianthoides",-1874685.99396282,1112514.15650488
"2332","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2333","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2334","Pycnopodia helianthoides",-1878525.46464057,1432128.14303976
"2335","Pycnopodia helianthoides",-1907324.1620068,1144628.85211355
"2336","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2337","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2338","Pycnopodia helianthoides",-1839413.42160931,1394520.539637
"2339","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2340","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2341","Pycnopodia helianthoides",-1873304.11851085,1120197.7290574
"2342","Pycnopodia helianthoides",-1855349.16013109,1131548.64482453
"2343","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2344","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2345","Pycnopodia helianthoides",-1854901.2880931,1221930.80224856
"2346","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2347","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2348","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2349","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2350","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2351","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2352","Pycnopodia helianthoides",-1849570.21361514,1374185.7628244
"2353","Pycnopodia helianthoides",-1824141.77206741,1356988.53311863
"2354","Pycnopodia helianthoides",-1824987.04556004,1363182.87575999
"2355","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2356","Pycnopodia helianthoides",-1890640.74948136,1165361.6571917
"2357","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2358","Pycnopodia helianthoides",-1890640.74948136,1165361.6571917
"2359","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2360","Pycnopodia helianthoides",-1870706.72304237,1119367.43951961
"2361","Pycnopodia helianthoides",-1866801.41810691,1127707.33951565
"2362","Pycnopodia helianthoides",-1864730.43135659,1128593.42253321
"2363","Pycnopodia helianthoides",-1890640.74948136,1165361.6571917
"2364","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2365","Pycnopodia helianthoides",-1825951.56202473,1362749.07716878
"2366","Pycnopodia helianthoides",-1819292.14198135,1372558.9319821
"2367","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2368","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2369","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2370","Pycnopodia helianthoides",-1860041.24309497,1160069.80875392
"2371","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2372","Pycnopodia helianthoides",-1900172.32559092,1238411.2508323
"2373","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2374","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2375","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2376","Pycnopodia helianthoides",-1843405.81779493,1382146.64617811
"2377","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2378","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2379","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2380","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2381","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2382","Pycnopodia helianthoides",-1836449.51149733,1190869.85528112
"2383","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2384","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2385","Pycnopodia helianthoides",-1863307.49199352,1121717.91357385
"2386","Pycnopodia helianthoides",-1869917.97947888,1119631.49178952
"2387","Pycnopodia helianthoides",-1837840.59893926,1190186.22341662
"2388","Pycnopodia helianthoides",-1836449.51149733,1190869.85528112
"2389","Pycnopodia helianthoides",-1829462.52371091,1205544.04686214
"2390","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2391","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2392","Pycnopodia helianthoides",-1900172.32559092,1238411.2508323
"2393","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2394","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2395","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2396","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2397","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2398","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2399","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2400","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2401","Pycnopodia helianthoides",-1849570.21361514,1374185.7628244
"2402","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2403","Pycnopodia helianthoides",-1873304.11851085,1120197.7290574
"2404","Pycnopodia helianthoides",-1850312.01050167,1129432.15869325
"2405","Pycnopodia helianthoides",-1870706.72304237,1119367.43951961
"2406","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2407","Pycnopodia helianthoides",-1866800.75284852,1131111.7208631
"2408","Pycnopodia helianthoides",-1847981.21013677,1225122.16461704
"2409","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2410","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2411","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2412","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2413","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2414","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2415","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2416","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2417","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2418","Pycnopodia helianthoides",-1890640.74948136,1165361.6571917
"2419","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2420","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2421","Pycnopodia helianthoides",-1890965.35950391,1164733.04513024
"2422","Pycnopodia helianthoides",-1890640.74948136,1165361.6571917
"2423","Pycnopodia helianthoides",-1864426.11090498,1158839.02975973
"2424","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2425","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2426","Pycnopodia helianthoides",-1866800.75284852,1131111.7208631
"2427","Pycnopodia helianthoides",-1901617.71263447,1153357.56816634
"2428","Pycnopodia helianthoides",-1890965.35950391,1164733.04513024
"2429","Pycnopodia helianthoides",-1890640.74948136,1165361.6571917
"2430","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2431","Pycnopodia helianthoides",-1878394.9777721,1270503.02152462
"2432","Pycnopodia helianthoides",-1866800.75284852,1131111.7208631
"2433","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2434","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2435","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2436","Pycnopodia helianthoides",-1846974.48391417,1155134.60977448
"2437","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2438","Pycnopodia helianthoides",-1868876.74607097,1129487.69156567
"2439","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2440","Pycnopodia helianthoides",-1836449.51149733,1190869.85528112
"2441","Pycnopodia helianthoides",-1916048.69589225,1270671.35043745
"2442","Pycnopodia helianthoides",-1878308.92603788,1270498.44092973
"2443","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2444","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2445","Pycnopodia helianthoides",-1866800.75284852,1131111.7208631
"2446","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2447","Pycnopodia helianthoides",-1902455.29367365,1152122.61663685
"2448","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2449","Pycnopodia helianthoides",-1859365.53808928,1158443.4199631
"2450","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2451","Pycnopodia helianthoides",-1863839.1053099,1122450.81185059
"2452","Pycnopodia helianthoides",-1850944.7958295,1126770.87268877
"2453","Pycnopodia helianthoides",-1905174.90046034,1148727.06368306
"2454","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2455","Pycnopodia helianthoides",-1858879.22466532,1158671.57653294
"2456","Pycnopodia helianthoides",-1873370.56760147,1183873.59951098
"2457","Pycnopodia helianthoides",-1901617.71263447,1153357.56816634
"2458","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2459","Pycnopodia helianthoides",-1849778.35977834,1153791.29571442
"2460","Pycnopodia helianthoides",-1854901.2880931,1221930.80224856
"2461","Pycnopodia helianthoides",-1890075.22372605,1287270.71664345
"2462","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2463","Pycnopodia helianthoides",-1830012.3155541,1194366.17035724
"2464","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2465","Pycnopodia helianthoides",-1890640.74948136,1165361.6571917
"2466","Pycnopodia helianthoides",-1874685.99396282,1112514.15650488
"2467","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2468","Pycnopodia helianthoides",-1868876.74607097,1129487.69156567
"2469","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2470","Pycnopodia helianthoides",-1860045.28050857,1158312.68274226
"2471","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2472","Pycnopodia helianthoides",-1878308.92603788,1270498.44092973
"2473","Pycnopodia helianthoides",-1861753.80397265,1129926.89154079
"2474","Pycnopodia helianthoides",-1861865.93461683,1130491.59968517
"2475","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2476","Pycnopodia helianthoides",-1854901.2880931,1221930.80224856
"2477","Pycnopodia helianthoides",-1858818.42116434,1125429.43373597
"2478","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2479","Pycnopodia helianthoides",-1873039.75310359,1118228.53928448
"2480","Pycnopodia helianthoides",-1849570.21361514,1374185.7628244
"2481","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2482","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2483","Pycnopodia helianthoides",-1833901.89537281,1206474.84909718
"2484","Pycnopodia helianthoides",-1868035.28726077,1218613.07048048
"2485","Pycnopodia helianthoides",-1848151.52905163,1225089.22068339
"2486","Pycnopodia helianthoides",-1873304.11851085,1120197.7290574
"2487","Pycnopodia helianthoides",-1866801.41810691,1127707.33951565
"2488","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2489","Pycnopodia helianthoides",-1859060.2962395,1158478.28454861
"2490","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2491","Pycnopodia helianthoides",-1849699.71602677,1154504.65775318
"2492","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2493","Pycnopodia helianthoides",-1863839.1053099,1122450.81185059
"2494","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2495","Pycnopodia helianthoides",-1839770.33971792,1180890.38813367
"2496","Pycnopodia helianthoides",-1902400.88080056,1152332.80393447
"2497","Pycnopodia helianthoides",-1854403.88504782,1158428.39138756
"2498","Pycnopodia helianthoides",-1837416.86148321,1252538.4310762
"2499","Pycnopodia helianthoides",-1851330.98409034,1139497.89804741
"2500","Pycnopodia helianthoides",-1849323.37379832,1154556.43410347
"2501","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2502","Pycnopodia helianthoides",-1846781.1073523,1154856.18301562
"2503","Pycnopodia helianthoides",-1849570.21361514,1374185.7628244
